Epoch,Loss,Validation Accuracy
1,6.911896228790283,0.0
2,6.841118812561035,0.0
3,6.744353294372559,0.0
4,6.564648151397705,0.0
5,5.937424659729004,0.0
6,1.694021463394165,0.3333333333333333
7,11.528640747070312,0.0
8,6.794487953186035,0.0
9,6.670014381408691,0.0
10,6.529766082763672,0.0
11,6.256678581237793,0.0
12,6.350833415985107,0.0
13,6.792129039764404,0.0
14,6.703804016113281,0.0
15,6.560873985290527,0.0
